Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1994-08-10 00:00:00-04:00,26.490973906964317,26.59895342017205,26.454980735895074,26.571958541870117,840300,0.0,0.0,0.0
1994-08-11 00:00:00-04:00,26.50895075535466,26.625928474234367,26.33798332006894,26.472957611083984,876200,0.0,0.0,0.0
1994-08-12 00:00:00-04:00,26.517966201293326,26.68893374721276,26.517966201293326,26.679935455322266,184100,0.0,0.0,0.0
1994-08-15 00:00:00-04:00,26.706903012336184,26.769890991138865,26.670909881591797,26.670909881591797,325900,0.0,0.0,0.0
1994-08-16 00:00:00-04:00,26.688935776651405,26.88689821329548,26.580956265754637,26.85990333557129,1089500,0.0,0.0,0.0
1994-08-17 00:00:00-04:00,26.895889613438964,26.913886193976563,26.823903291288577,26.841899871826172,133700,0.0,0.0,0.0
1994-08-18 00:00:00-04:00,26.75190925598145,26.814897269702225,26.724914392958258,26.751909255981445,620000,0.0,0.0,0.0
1994-08-19 00:00:00-04:00,26.760919741049875,26.787914616377094,26.670936823292475,26.733924865722656,103200,0.0,0.0,0.0
1994-08-22 00:00:00-04:00,26.74290995842042,26.74290995842042,26.652927085074452,26.70691680908203,79700,0.0,0.0,0.0
1994-08-23 00:00:00-04:00,26.823910165272366,26.985879431617523,26.787916994973443,26.85990333557129,268600,0.0,0.0,0.0
1994-08-24 00:00:00-04:00,26.886888204997526,27.147838592529297,26.877889915772293,27.147838592529297,254700,0.0,0.0,0.0
1994-08-25 00:00:00-04:00,27.12084670619895,27.183834737699744,27.003868933411763,27.075855255126953,147400,0.0,0.0,0.0
1994-08-26 00:00:00-04:00,27.138839686682463,27.516767825555362,27.138839686682463,27.462778091430664,339500,0.0,0.0,0.0
1994-08-29 00:00:00-04:00,27.534757495317304,27.633738649712235,27.435776340922374,27.444774627685547,350300,0.0,0.0,0.0
1994-08-30 00:00:00-04:00,27.435779098126527,27.56175512547116,27.399785947456635,27.51676368713379,36000,0.0,0.0,0.0
1994-08-31 00:00:00-04:00,27.471769487975077,27.57974892913318,27.408781480632847,27.444774627685547,356200,0.0,0.0,0.0
1994-09-01 00:00:00-04:00,27.35479736328125,27.372793940493935,27.255816188611483,27.35479736328125,294600,0.0,0.0,0.0
1994-09-02 00:00:00-04:00,27.48076961581605,27.48076961581605,27.192824420103506,27.237815856933594,99600,0.0,0.0,0.0
1994-09-06 00:00:00-04:00,27.21982558148383,27.273815318174375,27.13884097644801,27.2468204498291,229800,0.0,0.0,0.0
1994-09-07 00:00:00-04:00,27.309799071382887,27.309799071382887,27.1928213488366,27.219816207885742,27900,0.0,0.0,0.0
1994-09-08 00:00:00-04:00,27.273812765824168,27.39079051770662,27.264814477217826,27.35479736328125,284800,0.0,0.0,0.0
1994-09-09 00:00:00-04:00,27.084860598787348,27.13885035413377,26.958884502979036,27.066864013671875,488400,0.0,0.0,0.0
1994-09-12 00:00:00-04:00,27.066851141135587,27.1028442942488,26.940875105239346,26.98586654663086,129400,0.0,0.0,0.0
1994-09-13 00:00:00-04:00,27.039869135998664,27.13885035413377,26.985879380652246,27.066864013671875,389200,0.0,0.0,0.0
1994-09-14 00:00:00-04:00,26.976867622570595,27.12983851969658,26.976867622570595,27.09384536743164,423500,0.0,0.0,0.0
1994-09-15 00:00:00-04:00,27.16582338252432,27.435771942138672,27.16582338252432,27.435771942138672,779800,0.0,0.0,0.0
1994-09-16 00:00:00-04:00,27.231476996419598,27.312954154986013,27.140946820234692,27.240530014038086,571300,0.288,0.0,0.0
1994-09-19 00:00:00-04:00,27.303885542222385,27.421574704042307,27.24051445508858,27.26767349243164,167300,0.0,0.0,0.0
1994-09-20 00:00:00-04:00,27.12284074450911,27.14999979732404,26.751667022705078,26.751667022705078,355600,0.0,0.0,0.0
1994-09-21 00:00:00-04:00,26.833144181149866,26.833144181149866,26.498182529765742,26.751667022705078,397500,0.0,0.0,0.0
1994-09-22 00:00:00-04:00,26.815028026275428,26.815028026275428,26.661126785071282,26.68828582763672,266400,0.0,0.0,0.0
1994-09-23 00:00:00-04:00,26.697346245211918,26.751664345405633,26.552497978028672,26.597763061523438,176600,0.0,0.0,0.0
1994-09-26 00:00:00-04:00,26.69735992088021,26.751678048898277,26.643041792862142,26.733572006225586,223000,0.0,0.0,0.0
1994-09-27 00:00:00-04:00,26.733563953478512,26.8059881023535,26.652086785994157,26.715457916259766,479500,0.0,0.0,0.0
1994-09-28 00:00:00-04:00,26.860308216815838,26.95989142894424,26.842202178247035,26.92367935180664,324000,0.0,0.0,0.0
1994-09-29 00:00:00-04:00,26.92366371012975,26.92366371012975,26.706391373531527,26.78786849975586,195900,0.0,0.0,0.0
1994-09-30 00:00:00-04:00,26.77882607552001,26.905568321989676,26.751667022705078,26.751667022705078,5200,0.0,0.0,0.0
1994-10-03 00:00:00-04:00,26.769762955333032,26.79692199789847,26.643020756694323,26.68828582763672,72600,0.0,0.0,0.0
1994-10-04 00:00:00-04:00,26.824094692209208,26.824094692209208,26.271860545660182,26.289966583251953,84200,0.0,0.0,0.0
1994-10-05 00:00:00-04:00,26.244706458848437,26.29902458190918,26.072699069156087,26.29902458190918,461900,0.0,0.0,0.0
1994-10-06 00:00:00-04:00,26.317129685075244,26.335235725450254,26.172281362075175,26.217546463012695,345200,0.0,0.0,0.0
1994-10-07 00:00:00-04:00,26.217525446771468,26.407638718312285,26.190366407979923,26.335214614868164,188700,0.0,0.0,0.0
1994-10-10 00:00:00-04:00,26.45291142755625,26.661130785131128,26.443858412009515,26.61586570739746,213600,0.0,0.0,0.0
1994-10-11 00:00:00-04:00,26.733564259858937,27.086631989670824,26.733564259858937,27.01420783996582,461400,0.0,0.0,0.0
1994-10-12 00:00:00-04:00,27.050395965576172,27.08660800836811,26.987024890690286,27.050395965576172,162400,0.0,0.0,0.0
1994-10-13 00:00:00-04:00,27.358210155850973,27.421581258131237,27.113778761341386,27.14093780517578,1564500,0.0,0.0,0.0
1994-10-14 00:00:00-04:00,27.231471704985367,27.26768376842285,27.050411387797965,27.258630752563477,72800,0.0,0.0,0.0
1994-10-17 00:00:00-04:00,27.231472326396112,27.267684390659937,27.177154230000376,27.204313278198242,282300,0.0,0.0,0.0
1994-10-18 00:00:00-04:00,27.177149863621647,27.177149863621647,27.050407659061122,27.14093780517578,132100,0.0,0.0,0.0
1994-10-19 00:00:00-04:00,27.041348181239478,27.367256629356188,27.03229516879179,27.26767349243164,136700,0.0,0.0,0.0
1994-10-20 00:00:00-04:00,27.267678707041203,27.267678707041203,27.00514129585123,27.086618423461914,290300,0.0,0.0,0.0
1994-10-21 00:00:00-04:00,27.014187893451464,27.05039994156601,26.860286688964642,26.977975845336914,87800,0.0,0.0,0.0
1994-10-24 00:00:00-04:00,26.987045480434464,27.09568169169418,26.7426140051001,26.751667022705078,149600,0.0,0.0,0.0
1994-10-25 00:00:00-04:00,26.661147926206763,26.83315533218229,26.65209490483963,26.778837203979492,91800,0.0,0.0,0.0
1994-10-26 00:00:00-04:00,26.87840461730957,26.905563665424065,26.751662392775273,26.87840461730957,201000,0.0,0.0,0.0
1994-10-27 00:00:00-04:00,26.977987835388898,27.041358947753903,26.91461672302389,27.041358947753906,210300,0.0,0.0,0.0
1994-10-28 00:00:00-04:00,27.095679994176642,27.63886101644547,27.095679994176642,27.61170196533203,192100,0.0,0.0,0.0
1994-10-31 00:00:00-05:00,27.54833327190152,27.57549232540652,27.503068182726526,27.512121200561523,36300,0.0,0.0,0.0
1994-11-01 00:00:00-05:00,27.394426615583324,27.394426615583324,27.195260262132287,27.204313278198242,435200,0.0,0.0,0.0
1994-11-02 00:00:00-05:00,27.122820051160044,27.367251340005613,27.050395965576172,27.050395965576172,115600,0.0,0.0,0.0
1994-11-03 00:00:00-05:00,27.140956228487344,27.24053945681068,27.104744145460675,27.195274353027344,87000,0.0,0.0,0.0
1994-11-04 00:00:00-05:00,27.32201317952817,27.32201317952817,26.84220314025879,26.84220314025879,124400,0.0,0.0,0.0
1994-11-07 00:00:00-05:00,26.905573313237838,26.99610350608184,26.833149158962637,26.92367935180664,115000,0.0,0.0,0.0
1994-11-08 00:00:00-05:00,27.014211528015647,27.222430986844184,26.96894642827031,27.131900787353516,308300,0.0,0.0,0.0
1994-11-09 00:00:00-05:00,27.421582128587044,27.421582128587044,26.941772338948514,27.17715072631836,318500,0.0,0.0,0.0
1994-11-10 00:00:00-05:00,27.195247392932746,27.249565463624357,26.968922098384372,26.987028121948242,172100,0.0,0.0,0.0
1994-11-11 00:00:00-05:00,26.95082418075716,26.977983224271526,26.815028963185323,26.887453079223633,302200,0.0,0.0,0.0
1994-11-14 00:00:00-05:00,27.00514258600379,27.14999081978725,27.00514258600379,27.14093780517578,181400,0.0,0.0,0.0
1994-11-15 00:00:00-05:00,27.11376704046206,27.285774243723758,26.84217671952254,27.050395965576172,316900,0.0,0.0,0.0
1994-11-16 00:00:00-05:00,27.09567273211845,27.140937805175785,27.00514258600379,27.14093780517578,106900,0.0,0.0,0.0
1994-11-17 00:00:00-05:00,27.15904525336681,27.15904525336681,26.85124274049532,26.95987892150879,104700,0.0,0.0,0.0
1994-11-18 00:00:00-05:00,26.96894444822864,27.014209544650644,26.805990101109433,26.92367935180664,269300,0.0,0.0,0.0
1994-11-21 00:00:00-05:00,26.90557077397471,26.987047939844754,26.65208625793457,26.65208625793457,283100,0.0,0.0,0.0
1994-11-22 00:00:00-05:00,26.55249895917045,26.65208214653863,26.072689056396484,26.072689056396484,483600,0.0,0.0,0.0
1994-11-23 00:00:00-05:00,26.090804180387632,26.2265994832002,25.846372635325014,26.217546463012695,601600,0.0,0.0,0.0
1994-11-25 00:00:00-05:00,26.235638337282793,26.380486582071104,26.235638337282793,26.344274520874023,77300,0.0,0.0,0.0
1994-11-28 00:00:00-05:00,26.33521764326536,26.471012852838744,26.271846545464445,26.461959838867188,79900,0.0,0.0,0.0
1994-11-29 00:00:00-05:00,26.452911376953125,26.507229470129623,26.362381221658968,26.452911376953125,105500,0.0,0.0,0.0
1994-11-30 00:00:00-05:00,26.58870574527607,26.624917806216178,26.416698455810543,26.416698455810547,218800,0.0,0.0,0.0
1994-12-01 00:00:00-05:00,26.44385794563333,26.44385794563333,26.09984336092465,26.15416145324707,439000,0.0,0.0,0.0
1994-12-02 00:00:00-05:00,26.099842497350746,26.398591995239254,26.099842497350746,26.398591995239258,318500,0.0,0.0,0.0
1994-12-05 00:00:00-05:00,26.45290786805893,26.543438011344552,26.362377724773307,26.425748825073242,139200,0.0,0.0,0.0
1994-12-06 00:00:00-05:00,26.326166097450972,26.452908300120956,26.280901025068836,26.44385528564453,249900,0.0,0.0,0.0
1994-12-07 00:00:00-05:00,26.280885987117372,26.362363070783942,26.22656793133966,26.253726959228516,531900,0.0,0.0,0.0
1994-12-08 00:00:00-05:00,26.362381937776103,26.39859400087744,25.92783718056001,26.000261306762695,261500,0.0,0.0,0.0
1994-12-09 00:00:00-05:00,26.000272207693467,26.117961462115478,25.89163597284238,26.099855422973633,235900,0.0,0.0,0.0
1994-12-12 00:00:00-05:00,26.04551952908895,26.271844863891598,26.04551952908895,26.2718448638916,151100,0.0,0.0,0.0
1994-12-13 00:00:00-05:00,26.253740262870647,26.380482457243126,26.253740262870647,26.371429443359375,70900,0.0,0.0,0.0
1994-12-14 00:00:00-05:00,26.335217770331546,26.624914218819207,26.335217770331546,26.507225036621094,203300,0.0,0.0,0.0
1994-12-15 00:00:00-05:00,26.543438083751287,26.670180284696894,26.543438083751287,26.588703155517578,130100,0.0,0.0,0.0
1994-12-16 00:00:00-05:00,26.67294854283984,26.773325701228906,26.645572954188278,26.71857452392578,266100,0.363,0.0,0.0
1994-12-19 00:00:00-05:00,26.718582288630177,26.773333481844585,26.63645549880857,26.755083084106445,1120200,0.0,0.0,0.0
1994-12-20 00:00:00-05:00,26.782460768990347,26.8007111681515,26.672958374023438,26.672958374023438,675600,0.0,0.0,0.0
1994-12-21 00:00:00-05:00,26.691206484609307,27.01971364134296,26.691206484609307,26.95583724975586,544500,0.0,0.0,0.0
1994-12-22 00:00:00-05:00,26.955835508854967,26.98321110348143,26.846333130349127,26.873708724975586,222000,0.0,0.0,0.0
1994-12-23 00:00:00-05:00,26.85544938730579,26.964951729353928,26.85544938730579,26.90107536315918,125800,0.0,0.0,0.0
1994-12-27 00:00:00-05:00,26.992331721039438,27.10183408096252,26.974081327718924,27.047082901000977,95200,0.0,0.0,0.0
1994-12-28 00:00:00-05:00,27.07446514335314,27.07446514335314,26.84633517079371,26.91021156311035,358200,0.0,0.0,0.0
1994-12-29 00:00:00-05:00,27.01059168857948,27.01059168857948,26.901089289841998,26.928464889526367,220100,0.0,0.0,0.0
1994-12-30 00:00:00-05:00,26.983210572817033,27.01058616690511,26.609077453613278,26.60907745361328,2209500,0.0,0.0,0.0
1995-01-03 00:00:00-05:00,26.6911923437802,26.773319089453373,26.68206714981652,26.736818313598633,324300,0.0,0.0,0.0
1995-01-04 00:00:00-05:00,26.855474024363186,26.864599227905273,26.718595971231874,26.864599227905273,351800,0.0,0.0,0.0
1995-01-05 00:00:00-05:00,26.882849634989448,26.928475652699884,26.83722361727901,26.864599227905273,89800,0.0,0.0,0.0
1995-01-06 00:00:00-05:00,26.91934528616189,27.010597304081085,26.809842864658858,26.891969680786133,448400,0.0,0.0,0.0
1995-01-09 00:00:00-05:00,26.882848857297738,26.919349670410156,26.864598450741525,26.919349670410156,36800,0.0,0.0,0.0
1995-01-10 00:00:00-05:00,26.98323238901151,27.09273485389759,26.946731567382816,26.946731567382812,229800,0.0,0.0,0.0
1995-01-11 00:00:00-05:00,27.037971244850738,27.037971244850738,26.755090006716962,26.964969635009766,222400,0.0,0.0,0.0
1995-01-12 00:00:00-05:00,26.937589777016026,26.992340975749798,26.882838578282254,26.974090576171875,40300,0.0,0.0,0.0
1995-01-13 00:00:00-05:00,27.120082124425032,27.293460845947266,27.083581340946665,27.293460845947266,170600,0.0,0.0,0.0
1995-01-16 00:00:00-05:00,27.284348628258694,27.466852632461094,27.284348628258694,27.457727432250977,105100,0.0,0.0,0.0
1995-01-17 00:00:00-05:00,27.40296056436938,27.48508731930755,27.36645978439686,27.46683692932129,89500,0.0,0.0,0.0
1995-01-18 00:00:00-05:00,27.44859548910615,27.494221478948415,27.375593905358524,27.439470291137695,84500,0.0,0.0,0.0
1995-01-19 00:00:00-05:00,27.34822966853113,27.375605273804933,27.266102852709714,27.284353256225586,139100,0.0,0.0,0.0
1995-01-20 00:00:00-05:00,27.24783059997661,27.256955794417323,27.129203072247307,27.1839542388916,78700,0.0,0.0,0.0
1995-01-23 00:00:00-05:00,27.00144832999192,27.266078948974606,26.983197942475876,27.26607894897461,53700,0.0,0.0,0.0
1995-01-24 00:00:00-05:00,27.256972952322528,27.302598953247074,27.238722551952712,27.30259895324707,32400,0.0,0.0,0.0
1995-01-25 00:00:00-05:00,27.165709852218626,27.47596653175354,27.165709852218626,27.37558937072754,15700,0.0,0.0,0.0
1995-01-26 00:00:00-05:00,27.35733004153033,27.43945678281578,27.302578880673362,27.402956008911133,9800,0.0,0.0,0.0
1995-01-27 00:00:00-05:00,27.58547564960435,27.58547564960435,27.402971675739952,27.512474060058594,91200,0.0,0.0,0.0
1995-01-30 00:00:00-05:00,27.457713343793756,27.47596373484978,27.357336192985603,27.393836975097656,26600,0.0,0.0,0.0
1995-01-31 00:00:00-05:00,27.448588593400068,27.54896574583604,27.40296261502008,27.503339767456055,127500,0.0,0.0,0.0
1995-02-01 00:00:00-05:00,27.539840990706534,27.640218144748207,27.44858903248683,27.49421501159668,380200,0.0,0.0,0.0
1995-02-02 00:00:00-05:00,27.48508952765998,27.65846824645996,27.48508952765998,27.65846824645996,131700,0.0,0.0,0.0
1995-02-03 00:00:00-05:00,27.831849015682025,28.096479711240967,27.7862230336891,28.050853729248047,405100,0.0,0.0,0.0
1995-02-06 00:00:00-05:00,28.04174181879783,28.25162143540452,28.014366216631743,28.16949462890625,405400,0.0,0.0,0.0
1995-02-07 00:00:00-05:00,28.215109312661603,28.215109312661603,28.114732144990427,28.205984115600586,702900,0.0,0.0,0.0
1995-02-08 00:00:00-05:00,28.169483327356524,28.306361283271766,28.151232933234493,28.205984115600586,521500,0.0,0.0,0.0
1995-02-09 00:00:00-05:00,28.160358130295506,28.20598411560059,28.105606947929413,28.205984115600586,390700,0.0,0.0,0.0
1995-02-10 00:00:00-05:00,28.1694720550192,28.242473602294922,28.087345314334012,28.242473602294922,148300,0.0,0.0,0.0
1995-02-13 00:00:00-05:00,28.22423611685287,28.30636289507844,28.22423611685287,28.251611709594727,79700,0.0,0.0,0.0
1995-02-14 00:00:00-05:00,28.34287338133781,28.34287338133781,28.178619768696446,28.288122177124023,170200,0.0,0.0,0.0
1995-02-15 00:00:00-05:00,28.288118449931044,28.479747639430578,28.26074285143111,28.443246841430664,431500,0.0,0.0,0.0
1995-02-16 00:00:00-05:00,28.406749725341797,28.434125327389992,28.324622919197218,28.406749725341797,99300,0.0,0.0,0.0
1995-02-17 00:00:00-05:00,28.379371825128707,28.397622225016253,28.288119825690995,28.297245025634766,49100,0.0,0.0,0.0
1995-02-21 00:00:00-05:00,28.29724737782632,28.34287338133781,28.278996976421727,28.288122177124023,168000,0.0,0.0,0.0
1995-02-22 00:00:00-05:00,28.315498984169203,28.498003005981445,28.29724858198798,28.498003005981445,386400,0.0,0.0,0.0
1995-02-23 00:00:00-05:00,28.6075012763138,28.70787847377455,28.534499678160525,28.543624877929688,402800,0.0,0.0,0.0
1995-02-24 00:00:00-05:00,28.580125940089324,28.62575193935511,28.507124341264063,28.616626739501953,307600,0.0,0.0,0.0
1995-02-27 00:00:00-05:00,28.53449767764762,28.616624469812262,28.34286849593013,28.38849449157715,280900,0.0,0.0,0.0
1995-02-28 00:00:00-05:00,28.361120703724257,28.625751495361325,28.361120703724257,28.625751495361328,493500,0.0,0.0,0.0
1995-03-01 00:00:00-05:00,28.598375232930287,28.634876030930197,28.41587124293073,28.443246841430664,242600,0.0,0.0,0.0
1995-03-02 00:00:00-05:00,28.43410844445343,28.479734420776364,28.351981687072147,28.479734420776367,488600,0.0,0.0,0.0
1995-03-03 00:00:00-05:00,28.388504837813244,28.488882064819336,28.315503218172452,28.488882064819336,290000,0.0,0.0,0.0
1995-03-06 00:00:00-05:00,28.297236780198375,28.507116317749023,28.260735991059132,28.507116317749023,85700,0.0,0.0,0.0
1995-03-07 00:00:00-05:00,28.406749786253897,28.470626191169984,28.16036936729185,28.288122177124023,180900,0.0,0.0,0.0
1995-03-08 00:00:00-05:00,28.333738908804524,28.39761529281793,28.233361733926312,28.361114501953125,155900,0.0,0.0,0.0
1995-03-09 00:00:00-05:00,28.351987838745117,28.379363430478698,28.2789862607889,28.351987838745117,63500,0.0,0.0,0.0
1995-03-10 00:00:00-05:00,28.379367861035433,28.844752993161737,28.34286706635886,28.771751403808594,192100,0.0,0.0,0.0
1995-03-13 00:00:00-05:00,28.753506151229615,28.84475815424843,28.717005350022088,28.744380950927734,261300,0.0,0.0,0.0
1995-03-14 00:00:00-05:00,28.826518464832322,28.990772131298606,28.826518464832322,28.95427131652832,223300,0.0,0.0,0.0
1995-03-15 00:00:00-05:00,28.908621274600616,28.95424725514765,28.789993725178327,28.89949607849121,278500,0.0,0.0,0.0
1995-03-16 00:00:00-05:00,28.872121654062695,29.091126369517028,28.872121654062695,29.0728759765625,20400,0.0,0.0,0.0
1995-03-17 00:00:00-05:00,29.02840038987457,29.13849546088547,29.01005121137275,29.101797103881836,89900,0.268,0.0,0.0
1995-03-20 00:00:00-05:00,29.13849546088547,29.13849546088547,29.046749568376384,29.101797103881836,91700,0.0,0.0,0.0
1995-03-21 00:00:00-05:00,29.101810520427716,29.285302390039494,28.98254080518006,29.028413772583008,104400,0.0,0.0,0.0
1995-03-22 00:00:00-05:00,29.083458683940187,29.083458683940187,28.964188979558095,29.05593490600586,74900,0.0,0.0,0.0
1995-03-23 00:00:00-05:00,29.01922842996585,29.156847281198694,28.98253006963709,29.074275970458984,220500,0.0,0.0,0.0
1995-03-24 00:00:00-05:00,29.166028027513715,29.487138748168945,29.166028027513715,29.487138748168945,134000,0.0,0.0,0.0
1995-03-27 00:00:00-05:00,29.53301614040851,29.60641288757324,29.45961939324378,29.606412887573242,132100,0.0,0.0,0.0
1995-03-28 00:00:00-05:00,29.53301614040851,29.60641288757324,29.496317766826145,29.606412887573242,121900,0.0,0.0,0.0
1995-03-29 00:00:00-05:00,29.57888363520698,29.881645161249736,29.43209016803474,29.597232818603516,246100,0.0,0.0,0.0
1995-03-30 00:00:00-05:00,29.66145643506731,29.66145643506731,29.42291703905378,29.542186737060547,298400,0.0,0.0,0.0
1995-03-31 00:00:00-05:00,29.31281180778768,29.459605231551247,29.092621672142325,29.42290687561035,541300,0.0,0.0,0.0
1995-04-03 00:00:00-04:00,29.41372464952721,29.49629592895508,29.395375476321018,29.496295928955078,193300,0.0,0.0,0.0
1995-04-04 00:00:00-04:00,29.505482573444382,29.688974380493164,29.505482573444382,29.688974380493164,66900,0.0,0.0,0.0
1995-04-05 00:00:00-04:00,29.62475224802609,29.716498151550482,29.60640306732121,29.688974380493164,107200,0.0,0.0,0.0
1995-04-06 00:00:00-04:00,29.762362470767766,29.82658458460728,29.707314944619615,29.799060821533203,352500,0.0,0.0,0.0
1995-04-07 00:00:00-04:00,29.863281746674758,29.863281746674758,29.633917063520574,29.771535873413086,361400,0.0,0.0,0.0
1995-04-10 00:00:00-04:00,29.725682409093476,29.826602935791016,29.707333222421195,29.826602935791016,285400,0.0,0.0,0.0
1995-04-11 00:00:00-04:00,29.899987060641067,29.909161650104288,29.7073206819134,29.725669860839844,250300,0.0,0.0,0.0
1995-04-12 00:00:00-04:00,29.771555375774174,29.826602935791016,29.716507815757335,29.826602935791016,150900,0.0,0.0,0.0
1995-04-13 00:00:00-04:00,29.881655578403233,30.00092531205974,29.863306388609924,29.991750717163086,243400,0.0,0.0,0.0
1995-04-17 00:00:00-04:00,30.1018332824707,30.12935705566406,29.725675048828123,29.817420959472656,178900,0.0,0.0,0.0
1995-04-18 00:00:00-04:00,29.84493976744946,29.84493976744946,29.64309879761119,29.716495513916016,329500,0.0,0.0,0.0
1995-04-19 00:00:00-04:00,29.716498151550482,29.780720284017555,29.533006344501697,29.688974380493164,223000,0.0,0.0,0.0
1995-04-20 00:00:00-04:00,29.771542565317223,29.81741551225916,29.615574545714637,29.734844207763672,207900,0.0,0.0,0.0
1995-04-21 00:00:00-04:00,29.74402442840773,29.890817886413444,29.74402442840773,29.881643295288086,145000,0.0,0.0,0.0
1995-04-24 00:00:00-04:00,29.863283061836487,30.230266571044922,29.863283061836487,30.230266571044922,169000,0.0,0.0,0.0
1995-04-25 00:00:00-04:00,30.18439580228948,30.23026874423825,30.12934827195096,30.14769744873047,293200,0.0,0.0,0.0
1995-04-26 00:00:00-04:00,30.09264919597641,30.193569665840965,30.01925249062037,30.175220489501953,204400,0.0,0.0,0.0
1995-04-27 00:00:00-04:00,30.12934562629882,30.266964440060846,30.110996451130553,30.248615264892578,502200,0.0,0.0,0.0
1995-04-28 00:00:00-04:00,30.23944709172471,30.34036757655753,30.046780711589328,30.29449462890625,130800,0.0,0.0,0.0
1995-05-01 00:00:00-04:00,30.26696540445605,30.331187519591303,30.211917877197266,30.211917877197266,518700,0.0,0.0,0.0
1995-05-02 00:00:00-04:00,30.239460911606294,30.32203225511493,30.175238755544026,30.276159286499023,228400,0.0,0.0,0.0
1995-05-03 00:00:00-04:00,30.377078020423024,30.69818878173828,30.377078020423024,30.69818878173828,724700,0.0,0.0,0.0
1995-05-04 00:00:00-04:00,30.734881915544207,30.936722931108978,30.606437632912083,30.679834365844727,311400,0.0,0.0,0.0
1995-05-05 00:00:00-04:00,30.808277714894913,30.808277714894913,30.578912931430835,30.64313507080078,314900,0.0,0.0,0.0
1995-05-08 00:00:00-04:00,30.61560547791253,30.96423988251567,30.588081709128073,30.863319396972656,183100,0.0,0.0,0.0
1995-05-09 00:00:00-04:00,30.99176629999144,31.028464661507122,30.789925311655203,30.835798263549805,180600,0.0,0.0,0.0
1995-05-10 00:00:00-04:00,30.91836860169273,30.927543191782256,30.72570220981275,30.872495651245117,330300,0.0,0.0,0.0
1995-05-11 00:00:00-04:00,30.918366415796015,30.95506477355957,30.817445931946235,30.95506477355957,351700,0.0,0.0,0.0
1995-05-12 00:00:00-04:00,30.83579842569704,31.046814005521803,30.826623835269874,30.973417282104492,94600,0.0,0.0,0.0
1995-05-15 00:00:00-04:00,31.055980901110846,31.120203018188477,30.99175878403322,31.120203018188477,147200,0.0,0.0,0.0
1995-05-16 00:00:00-04:00,31.111029853663446,31.211950327974947,31.055982322220807,31.138553619384766,221600,0.0,0.0,0.0
1995-05-17 00:00:00-04:00,31.13855102886571,31.147725616676215,30.991757623897573,31.0192813873291,189200,0.0,0.0,0.0
1995-05-18 00:00:00-04:00,30.96424388427551,30.982593065836564,30.56973648071289,30.56973648071289,577800,0.0,0.0,0.0
1995-05-19 00:00:00-04:00,30.52385923343285,30.643128896803645,30.477986285982546,30.58808135986328,363900,0.0,0.0,0.0
1995-05-22 00:00:00-04:00,30.68899483116329,30.973407040360915,30.670645656376344,30.927534103393555,216000,0.0,0.0,0.0
1995-05-23 00:00:00-04:00,30.98257990797291,31.211944580078125,30.89083403913082,31.211944580078125,136800,0.0,0.0,0.0
1995-05-24 00:00:00-04:00,31.26700787712546,31.367928383771112,31.00094472324147,31.19361114501953,370800,0.0,0.0,0.0
1995-05-25 00:00:00-04:00,31.101860698797477,31.24865414162366,30.955067255971294,31.22113037109375,379900,0.0,0.0,0.0
1995-05-26 00:00:00-04:00,31.101858726437964,31.11103331603278,30.744049732240004,30.863319396972656,518600,0.0,0.0,0.0
1995-05-30 00:00:00-04:00,30.936716357051633,31.01928766405444,30.753224563712063,30.854145050048828,61500,0.0,0.0,0.0
1995-05-31 00:00:00-04:00,30.799099547433116,31.49636840820312,30.799099547433116,31.496368408203125,564500,0.0,0.0,0.0
1995-06-01 00:00:00-04:00,31.358755548423694,31.652342493288984,31.267009628153293,31.413803100585938,810100,0.0,0.0,0.0
1995-06-02 00:00:00-04:00,31.285346693223165,31.66150482061969,31.175251631546136,31.441314697265625,112900,0.0,0.0,0.0
1995-06-05 00:00:00-04:00,31.441309655625414,31.73489643968728,31.413785894619615,31.633975982666016,257200,0.0,0.0,0.0
1995-06-06 00:00:00-04:00,31.606478480528015,31.716573616018966,31.578954696655273,31.578954696655273,165800,0.0,0.0,0.0
1995-06-07 00:00:00-04:00,31.51472361288338,31.53307279693746,31.377104732477775,31.413803100585938,41900,0.0,0.0,0.0
1995-06-08 00:00:00-04:00,31.40461136083134,31.49635723100613,31.340389251708984,31.340389251708984,141100,0.0,0.0,0.0
1995-06-09 00:00:00-04:00,31.276183450741538,31.312881817946867,30.973421921297575,31.15691375732422,304900,0.0,0.0,0.0
1995-06-12 00:00:00-04:00,31.257839139768006,31.459680190861313,31.23948995330498,31.331235885620117,378500,0.0,0.0,0.0
1995-06-13 00:00:00-04:00,31.478022215126014,31.68903781143843,31.45049844169396,31.67068862915039,120000,0.0,0.0,0.0
1995-06-14 00:00:00-04:00,31.62481449942341,31.679862044243993,31.52389400058568,31.643163681030273,389400,0.0,0.0,0.0
1995-06-15 00:00:00-04:00,31.68901777267456,31.844985723495483,31.633970260620117,31.780763626098633,274500,0.0,0.0,0.0
1995-06-16 00:00:00-04:00,31.718232451937553,31.8751163482666,31.718232451937553,31.8751163482666,325100,0.316,0.0,0.0
1995-06-19 00:00:00-04:00,31.967416968073984,32.25349951022476,31.948960029870708,32.235042572021484,134600,0.0,0.0,0.0
1995-06-20 00:00:00-04:00,32.14275288609221,32.25349449810286,32.1242959507571,32.151981353759766,287800,0.0,0.0,0.0
